"corpus","word_length","n_words","ngram","trigram","method","freq"
"subtlex_uk",3,5268,"trigram","ARZ","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","ASA","token",112.999999999999
"subtlex_uk",3,5268,"trigram","ASB","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","ASC","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","ASD","token",21.0000000000002
"subtlex_uk",3,5268,"trigram","ASE","token",15.9999999999998
"subtlex_uk",3,5268,"trigram","ASF","token",0
"subtlex_uk",3,5268,"trigram","ASG","token",0
"subtlex_uk",3,5268,"trigram","ASH","token",3147.00000000002
"subtlex_uk",3,5268,"trigram","ASI","token",18.9999999999999
"subtlex_uk",3,5268,"trigram","ASJ","token",0
"subtlex_uk",3,5268,"trigram","ASK","token",51658.0000000006
"subtlex_uk",3,5268,"trigram","ASL","token",4.99999999999995
"subtlex_uk",3,5268,"trigram","ASM","token",8.99999999999999
"subtlex_uk",3,5268,"trigram","ASN","token",0
"subtlex_uk",3,5268,"trigram","ASO","token",8.0000000000001
"subtlex_uk",3,5268,"trigram","ASP","token",20
"subtlex_uk",3,5268,"trigram","ASQ","token",0
"subtlex_uk",3,5268,"trigram","ASR","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","ASS","token",2471.00000000001
"subtlex_uk",3,5268,"trigram","AST","token",35.0000000000002
"subtlex_uk",3,5268,"trigram","ASU","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","ASV","token",0
"subtlex_uk",3,5268,"trigram","ASW","token",0
"subtlex_uk",3,5268,"trigram","ASX","token",0
"subtlex_uk",3,5268,"trigram","ASY","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","ASZ","token",0
"subtlex_uk",3,5268,"trigram","ATA","token",109.000000000001
"subtlex_uk",3,5268,"trigram","ATB","token",0
"subtlex_uk",3,5268,"trigram","ATC","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","ATD","token",13.9999999999999
"subtlex_uk",3,5268,"trigram","ATE","token",3194.00000000001
"subtlex_uk",3,5268,"trigram","ATF","token",21.9999999999998
"subtlex_uk",3,5268,"trigram","ATG","token",0
"subtlex_uk",3,5268,"trigram","ATH","token",26.0000000000001
"subtlex_uk",3,5268,"trigram","ATI","token",6.00000000000005
"subtlex_uk",3,5268,"trigram","ATJ","token",0
"subtlex_uk",3,5268,"trigram","ATK","token",0
"subtlex_uk",3,5268,"trigram","ATL","token",17.0000000000001
"subtlex_uk",3,5268,"trigram","ATM","token",189
"subtlex_uk",3,5268,"trigram","ATN","token",0
"subtlex_uk",3,5268,"trigram","ATO","token",23.0000000000002
"subtlex_uk",3,5268,"trigram","ATP","token",119.000000000001
"subtlex_uk",3,5268,"trigram","ATQ","token",0
"subtlex_uk",3,5268,"trigram","ATR","token",0
"subtlex_uk",3,5268,"trigram","ATS","token",96.000000000001
"subtlex_uk",3,5268,"trigram","ATT","token",11.0000000000001
"subtlex_uk",3,5268,"trigram","ATU","token",0
"subtlex_uk",3,5268,"trigram","ATV","token",47.9999999999996
"subtlex_uk",3,5268,"trigram","ATW","token",0
"subtlex_uk",3,5268,"trigram","ATX","token",0
"subtlex_uk",3,5268,"trigram","ATY","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","ATZ","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","AUA","token",0
"subtlex_uk",3,5268,"trigram","AUB","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","AUC","token",0
"subtlex_uk",3,5268,"trigram","AUD","token",35.0000000000002
"subtlex_uk",3,5268,"trigram","AUE","token",0
"subtlex_uk",3,5268,"trigram","AUF","token",218.000000000001
"subtlex_uk",3,5268,"trigram","AUG","token",34.0000000000003
"subtlex_uk",3,5268,"trigram","AUH","token",0
"subtlex_uk",3,5268,"trigram","AUI","token",0
"subtlex_uk",3,5268,"trigram","AUJ","token",0
"subtlex_uk",3,5268,"trigram","AUK","token",53.9999999999994
"subtlex_uk",3,5268,"trigram","AUL","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","AUM","token",4.99999999999995
"subtlex_uk",3,5268,"trigram","AUN","token",10.0000000000001
"subtlex_uk",3,5268,"trigram","AUO","token",0
"subtlex_uk",3,5268,"trigram","AUP","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","AUQ","token",0
"subtlex_uk",3,5268,"trigram","AUR","token",31.0000000000003
"subtlex_uk",3,5268,"trigram","AUS","token",93.0000000000002
"subtlex_uk",3,5268,"trigram","AUT","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","AUU","token",0
"subtlex_uk",3,5268,"trigram","AUV","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","AUW","token",0
"subtlex_uk",3,5268,"trigram","AUX","token",105
"subtlex_uk",3,5268,"trigram","AUY","token",0
"subtlex_uk",3,5268,"trigram","AUZ","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","AVA","token",377.000000000004
"subtlex_uk",3,5268,"trigram","AVB","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","AVC","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","AVD","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","AVE","token",268.000000000001
"subtlex_uk",3,5268,"trigram","AVF","token",0
"subtlex_uk",3,5268,"trigram","AVG","token",4.99999999999995
"subtlex_uk",3,5268,"trigram","AVH","token",0
"subtlex_uk",3,5268,"trigram","AVI","token",53.0000000000002
"subtlex_uk",3,5268,"trigram","AVJ","token",0
"subtlex_uk",3,5268,"trigram","AVK","token",0
"subtlex_uk",3,5268,"trigram","AVL","token",0
"subtlex_uk",3,5268,"trigram","AVM","token",17.0000000000001
"subtlex_uk",3,5268,"trigram","AVN","token",0
"subtlex_uk",3,5268,"trigram","AVO","token",10.0000000000001
"subtlex_uk",3,5268,"trigram","AVP","token",0
"subtlex_uk",3,5268,"trigram","AVQ","token",0
"subtlex_uk",3,5268,"trigram","AVR","token",12.0000000000001
"subtlex_uk",3,5268,"trigram","AVS","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","AVT","token",0
"subtlex_uk",3,5268,"trigram","AVU","token",0
"subtlex_uk",3,5268,"trigram","AVV","token",0
"subtlex_uk",3,5268,"trigram","AVW","token",0
"subtlex_uk",3,5268,"trigram","AVX","token",0
"subtlex_uk",3,5268,"trigram","AVY","token",6.00000000000005
"subtlex_uk",3,5268,"trigram","AVZ","token",0
"subtlex_uk",3,5268,"trigram","AWA","token",112
"subtlex_uk",3,5268,"trigram","AWB","token",36.9999999999999
"subtlex_uk",3,5268,"trigram","AWC","token",0
"subtlex_uk",3,5268,"trigram","AWD","token",0
"subtlex_uk",3,5268,"trigram","AWE","token",1206
"subtlex_uk",3,5268,"trigram","AWF","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","AWG","token",0
"subtlex_uk",3,5268,"trigram","AWH","token",0
"subtlex_uk",3,5268,"trigram","AWI","token",0
"subtlex_uk",3,5268,"trigram","AWJ","token",0
"subtlex_uk",3,5268,"trigram","AWK","token",28.9999999999998
"subtlex_uk",3,5268,"trigram","AWL","token",8.0000000000001
"subtlex_uk",3,5268,"trigram","AWM","token",8.0000000000001
"subtlex_uk",3,5268,"trigram","AWN","token",10.0000000000001
"subtlex_uk",3,5268,"trigram","AWO","token",0
"subtlex_uk",3,5268,"trigram","AWP","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","AWQ","token",0
"subtlex_uk",3,5268,"trigram","AWR","token",6.00000000000005
"subtlex_uk",3,5268,"trigram","AWS","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","AWT","token",0
"subtlex_uk",3,5268,"trigram","AWU","token",0
"subtlex_uk",3,5268,"trigram","AWV","token",0
"subtlex_uk",3,5268,"trigram","AWW","token",1455
"subtlex_uk",3,5268,"trigram","AWX","token",0
"subtlex_uk",3,5268,"trigram","AWY","token",0
"subtlex_uk",3,5268,"trigram","AWZ","token",0
"subtlex_uk",3,5268,"trigram","AXA","token",53.9999999999994
"subtlex_uk",3,5268,"trigram","AXB","token",0
"subtlex_uk",3,5268,"trigram","AXC","token",0
"subtlex_uk",3,5268,"trigram","AXD","token",0
"subtlex_uk",3,5268,"trigram","AXE","token",1436.00000000001
"subtlex_uk",3,5268,"trigram","AXF","token",0
"subtlex_uk",3,5268,"trigram","AXG","token",0
"subtlex_uk",3,5268,"trigram","AXH","token",0
"subtlex_uk",3,5268,"trigram","AXI","token",0
"subtlex_uk",3,5268,"trigram","AXJ","token",0
"subtlex_uk",3,5268,"trigram","AXK","token",0
"subtlex_uk",3,5268,"trigram","AXL","token",64.0000000000006
"subtlex_uk",3,5268,"trigram","AXM","token",0
"subtlex_uk",3,5268,"trigram","AXN","token",0
"subtlex_uk",3,5268,"trigram","AXO","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","AXP","token",0
"subtlex_uk",3,5268,"trigram","AXQ","token",0
"subtlex_uk",3,5268,"trigram","AXR","token",0
"subtlex_uk",3,5268,"trigram","AXS","token",0
"subtlex_uk",3,5268,"trigram","AXT","token",0
"subtlex_uk",3,5268,"trigram","AXU","token",0
"subtlex_uk",3,5268,"trigram","AXV","token",0
"subtlex_uk",3,5268,"trigram","AXW","token",0
"subtlex_uk",3,5268,"trigram","AXX","token",0
"subtlex_uk",3,5268,"trigram","AXY","token",0
"subtlex_uk",3,5268,"trigram","AXZ","token",0
"subtlex_uk",3,5268,"trigram","AYA","token",33.0000000000004
"subtlex_uk",3,5268,"trigram","AYB","token",0
"subtlex_uk",3,5268,"trigram","AYC","token",0
"subtlex_uk",3,5268,"trigram","AYD","token",0
"subtlex_uk",3,5268,"trigram","AYE","token",11416.9999999999
"subtlex_uk",3,5268,"trigram","AYF","token",0
"subtlex_uk",3,5268,"trigram","AYG","token",0
"subtlex_uk",3,5268,"trigram","AYH","token",0
"subtlex_uk",3,5268,"trigram","AYI","token",0
"subtlex_uk",3,5268,"trigram","AYJ","token",0
"subtlex_uk",3,5268,"trigram","AYK","token",0
"subtlex_uk",3,5268,"trigram","AYL","token",0
"subtlex_uk",3,5268,"trigram","AYM","token",0
"subtlex_uk",3,5268,"trigram","AYN","token",63.0000000000004
"subtlex_uk",3,5268,"trigram","AYO","token",26.0000000000001
"subtlex_uk",3,5268,"trigram","AYP","token",0
"subtlex_uk",3,5268,"trigram","AYQ","token",0
"subtlex_uk",3,5268,"trigram","AYR","token",257.999999999999
"subtlex_uk",3,5268,"trigram","AYS","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","AYT","token",11.0000000000001
"subtlex_uk",3,5268,"trigram","AYU","token",0
"subtlex_uk",3,5268,"trigram","AYV","token",0
"subtlex_uk",3,5268,"trigram","AYW","token",0
"subtlex_uk",3,5268,"trigram","AYX","token",0
"subtlex_uk",3,5268,"trigram","AYY","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","AYZ","token",0
"subtlex_uk",3,5268,"trigram","AZA","token",0
"subtlex_uk",3,5268,"trigram","AZB","token",0
"subtlex_uk",3,5268,"trigram","AZC","token",0
"subtlex_uk",3,5268,"trigram","AZD","token",0
"subtlex_uk",3,5268,"trigram","AZE","token",12.0000000000001
"subtlex_uk",3,5268,"trigram","AZF","token",0
"subtlex_uk",3,5268,"trigram","AZG","token",0
"subtlex_uk",3,5268,"trigram","AZH","token",0
"subtlex_uk",3,5268,"trigram","AZI","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","AZJ","token",0
"subtlex_uk",3,5268,"trigram","AZK","token",0
"subtlex_uk",3,5268,"trigram","AZL","token",0
"subtlex_uk",3,5268,"trigram","AZM","token",0
"subtlex_uk",3,5268,"trigram","AZN","token",0
"subtlex_uk",3,5268,"trigram","AZO","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","AZP","token",0
"subtlex_uk",3,5268,"trigram","AZQ","token",0
"subtlex_uk",3,5268,"trigram","AZR","token",0
"subtlex_uk",3,5268,"trigram","AZS","token",0
"subtlex_uk",3,5268,"trigram","AZT","token",6.00000000000005
"subtlex_uk",3,5268,"trigram","AZU","token",0
"subtlex_uk",3,5268,"trigram","AZV","token",0
"subtlex_uk",3,5268,"trigram","AZW","token",0
"subtlex_uk",3,5268,"trigram","AZX","token",0
"subtlex_uk",3,5268,"trigram","AZY","token",24.0000000000001
"subtlex_uk",3,5268,"trigram","AZZ","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","BAA","token",6095.99999999999
"subtlex_uk",3,5268,"trigram","BAB","token",54.9999999999999
"subtlex_uk",3,5268,"trigram","BAC","token",28.9999999999998
"subtlex_uk",3,5268,"trigram","BAD","token",73493.9999999998
"subtlex_uk",3,5268,"trigram","BAE","token",406.999999999999
"subtlex_uk",3,5268,"trigram","BAF","token",12.0000000000001
"subtlex_uk",3,5268,"trigram","BAG","token",15489.0000000001
"subtlex_uk",3,5268,"trigram","BAH","token",1040.00000000001
"subtlex_uk",3,5268,"trigram","BAI","token",101
"subtlex_uk",3,5268,"trigram","BAJ","token",0
"subtlex_uk",3,5268,"trigram","BAK","token",31.0000000000003
"subtlex_uk",3,5268,"trigram","BAL","token",81.9999999999992
"subtlex_uk",3,5268,"trigram","BAM","token",1019
"subtlex_uk",3,5268,"trigram","BAN","token",4027
"subtlex_uk",3,5268,"trigram","BAO","token",15.9999999999998
"subtlex_uk",3,5268,"trigram","BAP","token",187.999999999998
"subtlex_uk",3,5268,"trigram","BAQ","token",0
"subtlex_uk",3,5268,"trigram","BAR","token",11215.9999999999
"subtlex_uk",3,5268,"trigram","BAS","token",135.000000000001
"subtlex_uk",3,5268,"trigram","BAT","token",3975.00000000004
"subtlex_uk",3,5268,"trigram","BAU","token",36.9999999999999
"subtlex_uk",3,5268,"trigram","BAV","token",15.0000000000002
"subtlex_uk",3,5268,"trigram","BAW","token",33.0000000000004
"subtlex_uk",3,5268,"trigram","BAX","token",21.9999999999998
"subtlex_uk",3,5268,"trigram","BAY","token",7129.99999999994
"subtlex_uk",3,5268,"trigram","BAZ","token",270.000000000002
"subtlex_uk",3,5268,"trigram","BBA","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","BBB","token",17.0000000000001
"subtlex_uk",3,5268,"trigram","BBC","token",30571.0000000002
"subtlex_uk",3,5268,"trigram","BBD","token",0
"subtlex_uk",3,5268,"trigram","BBE","token",0
"subtlex_uk",3,5268,"trigram","BBF","token",0
"subtlex_uk",3,5268,"trigram","BBG","token",0
"subtlex_uk",3,5268,"trigram","BBH","token",0
"subtlex_uk",3,5268,"trigram","BBI","token",0
"subtlex_uk",3,5268,"trigram","BBJ","token",0
"subtlex_uk",3,5268,"trigram","BBK","token",0
"subtlex_uk",3,5268,"trigram","BBL","token",15.9999999999998
"subtlex_uk",3,5268,"trigram","BBM","token",17.0000000000001
"subtlex_uk",3,5268,"trigram","BBN","token",0
"subtlex_uk",3,5268,"trigram","BBO","token",0
"subtlex_uk",3,5268,"trigram","BBP","token",0
"subtlex_uk",3,5268,"trigram","BBQ","token",40.9999999999999
"subtlex_uk",3,5268,"trigram","BBR","token",0
"subtlex_uk",3,5268,"trigram","BBS","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BBT","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","BBU","token",0
"subtlex_uk",3,5268,"trigram","BBV","token",0
"subtlex_uk",3,5268,"trigram","BBW","token",15.0000000000002
"subtlex_uk",3,5268,"trigram","BBX","token",0
"subtlex_uk",3,5268,"trigram","BBY","token",0
"subtlex_uk",3,5268,"trigram","BBZ","token",0
"subtlex_uk",3,5268,"trigram","BCA","token",8.99999999999999
"subtlex_uk",3,5268,"trigram","BCB","token",15.9999999999998
"subtlex_uk",3,5268,"trigram","BCC","token",8.99999999999999
"subtlex_uk",3,5268,"trigram","BCD","token",8.99999999999999
"subtlex_uk",3,5268,"trigram","BCE","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","BCF","token",0
"subtlex_uk",3,5268,"trigram","BCG","token",21.9999999999998
"subtlex_uk",3,5268,"trigram","BCH","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","BCI","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BCJ","token",0
"subtlex_uk",3,5268,"trigram","BCK","token",0
"subtlex_uk",3,5268,"trigram","BCL","token",0
"subtlex_uk",3,5268,"trigram","BCM","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BCN","token",0
"subtlex_uk",3,5268,"trigram","BCO","token",0
"subtlex_uk",3,5268,"trigram","BCP","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BCQ","token",0
"subtlex_uk",3,5268,"trigram","BCR","token",0
"subtlex_uk",3,5268,"trigram","BCS","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","BCT","token",0
"subtlex_uk",3,5268,"trigram","BCU","token",0
"subtlex_uk",3,5268,"trigram","BCV","token",0
"subtlex_uk",3,5268,"trigram","BCW","token",0
"subtlex_uk",3,5268,"trigram","BCX","token",0
"subtlex_uk",3,5268,"trigram","BCY","token",0
"subtlex_uk",3,5268,"trigram","BCZ","token",0
"subtlex_uk",3,5268,"trigram","BDA","token",6.00000000000005
"subtlex_uk",3,5268,"trigram","BDB","token",0
"subtlex_uk",3,5268,"trigram","BDC","token",0
"subtlex_uk",3,5268,"trigram","BDD","token",0
"subtlex_uk",3,5268,"trigram","BDE","token",6.99999999999993
"subtlex_uk",3,5268,"trigram","BDF","token",0
"subtlex_uk",3,5268,"trigram","BDG","token",0
"subtlex_uk",3,5268,"trigram","BDH","token",0
"subtlex_uk",3,5268,"trigram","BDI","token",0
"subtlex_uk",3,5268,"trigram","BDJ","token",0
"subtlex_uk",3,5268,"trigram","BDK","token",0
"subtlex_uk",3,5268,"trigram","BDL","token",0
"subtlex_uk",3,5268,"trigram","BDM","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","BDN","token",0
"subtlex_uk",3,5268,"trigram","BDO","token",116
"subtlex_uk",3,5268,"trigram","BDP","token",10.0000000000001
"subtlex_uk",3,5268,"trigram","BDQ","token",0
"subtlex_uk",3,5268,"trigram","BDR","token",0
"subtlex_uk",3,5268,"trigram","BDS","token",10.0000000000001
"subtlex_uk",3,5268,"trigram","BDT","token",0
"subtlex_uk",3,5268,"trigram","BDU","token",0
"subtlex_uk",3,5268,"trigram","BDV","token",0
"subtlex_uk",3,5268,"trigram","BDW","token",0
"subtlex_uk",3,5268,"trigram","BDX","token",0
"subtlex_uk",3,5268,"trigram","BDY","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","BDZ","token",0
"subtlex_uk",3,5268,"trigram","BEA","token",505
"subtlex_uk",3,5268,"trigram","BEB","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BEC","token",87.9999999999993
"subtlex_uk",3,5268,"trigram","BED","token",26281.9999999998
"subtlex_uk",3,5268,"trigram","BEE","token",3087
"subtlex_uk",3,5268,"trigram","BEF","token",38.9999999999998
"subtlex_uk",3,5268,"trigram","BEG","token",2554.99999999998
"subtlex_uk",3,5268,"trigram","BEH","token",31.0000000000003
"subtlex_uk",3,5268,"trigram","BEI","token",51.0000000000001
"subtlex_uk",3,5268,"trigram","BEJ","token",0
"subtlex_uk",3,5268,"trigram","BEK","token",4.00000000000001
"subtlex_uk",3,5268,"trigram","BEL","token",169.999999999998
"subtlex_uk",3,5268,"trigram","BEM","token",15.0000000000002
"subtlex_uk",3,5268,"trigram","BEN","token",17744.9999999999
"subtlex_uk",3,5268,"trigram","BEO","token",6.00000000000005
"subtlex_uk",3,5268,"trigram","BEP","token",20
"subtlex_uk",3,5268,"trigram","BEQ","token",0
"subtlex_uk",3,5268,"trigram","BER","token",86.0000000000002
"subtlex_uk",3,5268,"trigram","BES","token",77.9999999999996
"subtlex_uk",3,5268,"trigram","BET","token",12787.9999999999
"subtlex_uk",3,5268,"trigram","BEU","token",0
"subtlex_uk",3,5268,"trigram","BEV","token",1198
"subtlex_uk",3,5268,"trigram","BEW","token",8.0000000000001
"subtlex_uk",3,5268,"trigram","BEX","token",364.999999999999
"subtlex_uk",3,5268,"trigram","BEY","token",10.0000000000001
"subtlex_uk",3,5268,"trigram","BEZ","token",68.0000000000007
"subtlex_uk",3,5268,"trigram","BFA","token",0
"subtlex_uk",3,5268,"trigram","BFB","token",0
"subtlex_uk",3,5268,"trigram","BFC","token",1.99999999999998
"subtlex_uk",3,5268,"trigram","BFD","token",0
"subtlex_uk",3,5268,"trigram","BFE","token",0
"subtlex_uk",3,5268,"trigram","BFF","token",87.0000000000002
"subtlex_uk",3,5268,"trigram","BFG","token",50.0000000000004
"subtlex_uk",3,5268,"trigram","BFH","token",0
"subtlex_uk",3,5268,"trigram","BFI","token",38.9999999999998
"subtlex_uk",3,5268,"trigram","BFJ","token",0
"subtlex_uk",3,5268,"trigram","BFK","token",0
"subtlex_uk",3,5268,"trigram","BFL","token",0
"subtlex_uk",3,5268,"trigram","BFM","token",0
"subtlex_uk",3,5268,"trigram","BFN","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BFO","token",0
"subtlex_uk",3,5268,"trigram","BFP","token",0
"subtlex_uk",3,5268,"trigram","BFQ","token",0
"subtlex_uk",3,5268,"trigram","BFR","token",0
"subtlex_uk",3,5268,"trigram","BFS","token",2.99999999999998
"subtlex_uk",3,5268,"trigram","BFT","token",0
"subtlex_uk",3,5268,"trigram","BFU","token",0
"subtlex_uk",3,5268,"trigram","BFV","token",0
"subtlex_uk",3,5268,"trigram","BFW","token",0
"subtlex_uk",3,5268,"trigram","BFX","token",0
"subtlex_uk",3,5268,"trigram","BFY","token",0
"subtlex_uk",3,5268,"trigram","BFZ","token",0
"subtlex_uk",3,5268,"trigram","BGA","token",0
"subtlex_uk",3,5268,"trigram","BGB","token",0
