"corpus","sequence_length","n_sequences","ngram","biphone","method","pos1","pos2","pos3","pos4","pos5","pos6","pos7","pos8","pos9","pos10","pos11"
"CMU",12,1564,"biphone","D-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","DH-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","K-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-OY","type",0,0,0,1,0,1,0,0,0,0,0
"CMU",12,1564,"biphone","M-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-OY","type",0,0,0,0,0,0,0,0,1,0,0
"CMU",12,1564,"biphone","NG-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-OY","type",0,0,0,0,2,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","S-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","SH-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","T-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","TH-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Y-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Z-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-OY","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AE-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AO-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EY-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IY-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OY-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AX-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-UH","type",0,0,0,0,0,0,0,0,1,0,0
"CMU",12,1564,"biphone","D-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","DH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-UH","type",2,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","K-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-UH","type",0,1,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","M-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","NG-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","S-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","SH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","T-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","TH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-UH","type",0,0,0,0,0,0,1,2,0,0,0
"CMU",12,1564,"biphone","Y-UH","type",0,4,0,2,2,1,0,0,0,0,0
"CMU",12,1564,"biphone","Z-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-UH","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AE-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AO-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EY-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IY-UW","type",0,1,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OY-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AX-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-UW","type",0,0,0,0,0,4,3,3,1,0,0
"CMU",12,1564,"biphone","D-UW","type",0,0,0,0,0,0,0,2,0,0,0
"CMU",12,1564,"biphone","DH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-UW","type",0,0,1,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-UW","type",1,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-UW","type",0,0,0,0,0,0,1,0,0,0,0
"CMU",12,1564,"biphone","K-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-UW","type",0,0,3,0,5,2,0,2,0,0,0
"CMU",12,1564,"biphone","M-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-UW","type",3,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","NG-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-UW","type",1,2,1,0,2,0,1,0,1,0,0
"CMU",12,1564,"biphone","S-UW","type",13,0,0,1,0,1,0,0,0,0,0
"CMU",12,1564,"biphone","SH-UW","type",0,0,0,0,0,1,0,1,2,0,0
"CMU",12,1564,"biphone","T-UW","type",3,0,0,2,0,3,2,2,0,0,0
"CMU",12,1564,"biphone","TH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Y-UW","type",8,3,10,16,9,9,13,16,5,2,0
"CMU",12,1564,"biphone","Z-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-UW","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AE-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AO-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EY-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IY-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OY-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AX-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","D-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","DH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","K-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","M-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","NG-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","S-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","SH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","T-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","TH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Y-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Z-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-AX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AE-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AO-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EY-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IY-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OY-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AX-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","D-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","DH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","K-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","M-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","NG-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","S-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","SH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","T-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","TH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Y-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Z-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-AXR","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AE-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AO-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EY-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IY-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OY-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AX-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","D-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","DH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","K-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","M-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","NG-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","S-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","SH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","T-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","TH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Y-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Z-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-IX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AE-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AO-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","EY-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IY-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OY-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AX-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","D-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","DH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","F-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","G-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","HH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","JH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","K-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","L-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","M-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","N-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","NG-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","P-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","R-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","S-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","SH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","T-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","TH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","V-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","W-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Y-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Z-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ZH-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","Q-UX","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AA-B","type",1,0,1,0,0,2,0,1,0,1,0
"CMU",12,1564,"biphone","AE-B","type",3,1,0,2,0,1,0,0,0,0,0
"CMU",12,1564,"biphone","AH-B","type",3,18,6,7,7,20,1,1,46,1,0
"CMU",12,1564,"biphone","AO-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AW-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AY-B","type",0,1,0,0,0,0,0,0,0,1,0
"CMU",12,1564,"biphone","EH-B","type",0,1,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","ER-B","type",0,0,0,2,1,1,0,0,0,0,0
"CMU",12,1564,"biphone","EY-B","type",0,1,3,0,1,0,0,0,0,0,0
"CMU",12,1564,"biphone","IH-B","type",0,3,1,2,2,11,0,1,4,0,0
"CMU",12,1564,"biphone","IY-B","type",0,0,0,3,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","OW-B","type",0,1,1,1,2,1,0,0,2,0,0
"CMU",12,1564,"biphone","OY-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UH-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UW-B","type",0,3,0,0,2,0,1,0,0,0,0
"CMU",12,1564,"biphone","AX-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","AXR-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","IX-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","UX-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","B-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","CH-B","type",0,0,0,0,0,0,0,0,0,0,0
"CMU",12,1564,"biphone","D-B","type",0,0,0,0,0,0,1,0,0,0,0
"CMU",12,1564,"biphone","DH-B","type",0,0,0,0,0,0,0,0,0,0,0
