"corpus","sequence_length","n_sequences","ngram","biphone","method","freq"
"CMU",3,6841,"biphone","Y-AE","type",10
"CMU",3,6841,"biphone","Z-AE","type",11
"CMU",3,6841,"biphone","ZH-AE","type",1
"CMU",3,6841,"biphone","Q-AE","type",0
"CMU",3,6841,"biphone","AA-AH","type",0
"CMU",3,6841,"biphone","AE-AH","type",0
"CMU",3,6841,"biphone","AH-AH","type",0
"CMU",3,6841,"biphone","AO-AH","type",0
"CMU",3,6841,"biphone","AW-AH","type",5
"CMU",3,6841,"biphone","AY-AH","type",11
"CMU",3,6841,"biphone","EH-AH","type",0
"CMU",3,6841,"biphone","ER-AH","type",3
"CMU",3,6841,"biphone","EY-AH","type",5
"CMU",3,6841,"biphone","IH-AH","type",0
"CMU",3,6841,"biphone","IY-AH","type",23
"CMU",3,6841,"biphone","OW-AH","type",10
"CMU",3,6841,"biphone","OY-AH","type",5
"CMU",3,6841,"biphone","UH-AH","type",0
"CMU",3,6841,"biphone","UW-AH","type",7
"CMU",3,6841,"biphone","AX-AH","type",0
"CMU",3,6841,"biphone","AXR-AH","type",0
"CMU",3,6841,"biphone","IX-AH","type",0
"CMU",3,6841,"biphone","UX-AH","type",0
"CMU",3,6841,"biphone","B-AH","type",35
"CMU",3,6841,"biphone","CH-AH","type",9
"CMU",3,6841,"biphone","D-AH","type",35
"CMU",3,6841,"biphone","DH-AH","type",5
"CMU",3,6841,"biphone","F-AH","type",10
"CMU",3,6841,"biphone","G-AH","type",18
"CMU",3,6841,"biphone","HH-AH","type",27
"CMU",3,6841,"biphone","JH-AH","type",9
"CMU",3,6841,"biphone","K-AH","type",36
"CMU",3,6841,"biphone","L-AH","type",28
"CMU",3,6841,"biphone","M-AH","type",26
"CMU",3,6841,"biphone","N-AH","type",22
"CMU",3,6841,"biphone","NG-AH","type",0
"CMU",3,6841,"biphone","P-AH","type",12
"CMU",3,6841,"biphone","R-AH","type",36
"CMU",3,6841,"biphone","S-AH","type",25
"CMU",3,6841,"biphone","SH-AH","type",23
"CMU",3,6841,"biphone","T-AH","type",24
"CMU",3,6841,"biphone","TH-AH","type",10
"CMU",3,6841,"biphone","V-AH","type",5
"CMU",3,6841,"biphone","W-AH","type",7
"CMU",3,6841,"biphone","Y-AH","type",10
"CMU",3,6841,"biphone","Z-AH","type",5
"CMU",3,6841,"biphone","ZH-AH","type",1
"CMU",3,6841,"biphone","Q-AH","type",0
"CMU",3,6841,"biphone","AA-AO","type",0
"CMU",3,6841,"biphone","AE-AO","type",0
"CMU",3,6841,"biphone","AH-AO","type",0
"CMU",3,6841,"biphone","AO-AO","type",0
"CMU",3,6841,"biphone","AW-AO","type",0
"CMU",3,6841,"biphone","AY-AO","type",0
"CMU",3,6841,"biphone","EH-AO","type",0
"CMU",3,6841,"biphone","ER-AO","type",0
"CMU",3,6841,"biphone","EY-AO","type",3
"CMU",3,6841,"biphone","IH-AO","type",0
"CMU",3,6841,"biphone","IY-AO","type",1
"CMU",3,6841,"biphone","OW-AO","type",0
"CMU",3,6841,"biphone","OY-AO","type",0
"CMU",3,6841,"biphone","UH-AO","type",0
"CMU",3,6841,"biphone","UW-AO","type",0
"CMU",3,6841,"biphone","AX-AO","type",0
"CMU",3,6841,"biphone","AXR-AO","type",0
"CMU",3,6841,"biphone","IX-AO","type",0
"CMU",3,6841,"biphone","UX-AO","type",0
"CMU",3,6841,"biphone","B-AO","type",26
"CMU",3,6841,"biphone","CH-AO","type",3
"CMU",3,6841,"biphone","D-AO","type",24
"CMU",3,6841,"biphone","DH-AO","type",0
"CMU",3,6841,"biphone","F-AO","type",23
"CMU",3,6841,"biphone","G-AO","type",20
"CMU",3,6841,"biphone","HH-AO","type",30
"CMU",3,6841,"biphone","JH-AO","type",5
"CMU",3,6841,"biphone","K-AO","type",33
"CMU",3,6841,"biphone","L-AO","type",35
"CMU",3,6841,"biphone","M-AO","type",30
"CMU",3,6841,"biphone","N-AO","type",18
"CMU",3,6841,"biphone","NG-AO","type",0
"CMU",3,6841,"biphone","P-AO","type",21
"CMU",3,6841,"biphone","R-AO","type",29
"CMU",3,6841,"biphone","S-AO","type",22
"CMU",3,6841,"biphone","SH-AO","type",18
"CMU",3,6841,"biphone","T-AO","type",17
"CMU",3,6841,"biphone","TH-AO","type",6
"CMU",3,6841,"biphone","V-AO","type",10
"CMU",3,6841,"biphone","W-AO","type",17
"CMU",3,6841,"biphone","Y-AO","type",8
"CMU",3,6841,"biphone","Z-AO","type",4
"CMU",3,6841,"biphone","ZH-AO","type",1
"CMU",3,6841,"biphone","Q-AO","type",0
"CMU",3,6841,"biphone","AA-AW","type",0
"CMU",3,6841,"biphone","AE-AW","type",0
"CMU",3,6841,"biphone","AH-AW","type",0
"CMU",3,6841,"biphone","AO-AW","type",0
"CMU",3,6841,"biphone","AW-AW","type",0
"CMU",3,6841,"biphone","AY-AW","type",0
"CMU",3,6841,"biphone","EH-AW","type",0
"CMU",3,6841,"biphone","ER-AW","type",2
"CMU",3,6841,"biphone","EY-AW","type",1
"CMU",3,6841,"biphone","IH-AW","type",0
"CMU",3,6841,"biphone","IY-AW","type",5
"CMU",3,6841,"biphone","OW-AW","type",0
"CMU",3,6841,"biphone","OY-AW","type",0
"CMU",3,6841,"biphone","UH-AW","type",0
"CMU",3,6841,"biphone","UW-AW","type",1
"CMU",3,6841,"biphone","AX-AW","type",0
"CMU",3,6841,"biphone","AXR-AW","type",0
"CMU",3,6841,"biphone","IX-AW","type",0
"CMU",3,6841,"biphone","UX-AW","type",0
"CMU",3,6841,"biphone","B-AW","type",16
"CMU",3,6841,"biphone","CH-AW","type",3
"CMU",3,6841,"biphone","D-AW","type",18
"CMU",3,6841,"biphone","DH-AW","type",1
"CMU",3,6841,"biphone","F-AW","type",7
"CMU",3,6841,"biphone","G-AW","type",7
"CMU",3,6841,"biphone","HH-AW","type",28
"CMU",3,6841,"biphone","JH-AW","type",1
"CMU",3,6841,"biphone","K-AW","type",14
"CMU",3,6841,"biphone","L-AW","type",19
"CMU",3,6841,"biphone","M-AW","type",10
"CMU",3,6841,"biphone","N-AW","type",6
"CMU",3,6841,"biphone","NG-AW","type",0
"CMU",3,6841,"biphone","P-AW","type",5
"CMU",3,6841,"biphone","R-AW","type",24
"CMU",3,6841,"biphone","S-AW","type",7
"CMU",3,6841,"biphone","SH-AW","type",5
"CMU",3,6841,"biphone","T-AW","type",11
"CMU",3,6841,"biphone","TH-AW","type",1
"CMU",3,6841,"biphone","V-AW","type",4
"CMU",3,6841,"biphone","W-AW","type",4
"CMU",3,6841,"biphone","Y-AW","type",1
"CMU",3,6841,"biphone","Z-AW","type",0
"CMU",3,6841,"biphone","ZH-AW","type",0
"CMU",3,6841,"biphone","Q-AW","type",0
"CMU",3,6841,"biphone","AA-AY","type",1
"CMU",3,6841,"biphone","AE-AY","type",0
"CMU",3,6841,"biphone","AH-AY","type",0
"CMU",3,6841,"biphone","AO-AY","type",0
"CMU",3,6841,"biphone","AW-AY","type",1
"CMU",3,6841,"biphone","AY-AY","type",0
"CMU",3,6841,"biphone","EH-AY","type",0
"CMU",3,6841,"biphone","ER-AY","type",3
"CMU",3,6841,"biphone","EY-AY","type",0
"CMU",3,6841,"biphone","IH-AY","type",0
"CMU",3,6841,"biphone","IY-AY","type",0
"CMU",3,6841,"biphone","OW-AY","type",0
"CMU",3,6841,"biphone","OY-AY","type",0
"CMU",3,6841,"biphone","UH-AY","type",0
"CMU",3,6841,"biphone","UW-AY","type",0
"CMU",3,6841,"biphone","AX-AY","type",0
"CMU",3,6841,"biphone","AXR-AY","type",0
"CMU",3,6841,"biphone","IX-AY","type",0
"CMU",3,6841,"biphone","UX-AY","type",0
"CMU",3,6841,"biphone","B-AY","type",23
"CMU",3,6841,"biphone","CH-AY","type",4
"CMU",3,6841,"biphone","D-AY","type",28
"CMU",3,6841,"biphone","DH-AY","type",2
"CMU",3,6841,"biphone","F-AY","type",21
"CMU",3,6841,"biphone","G-AY","type",23
"CMU",3,6841,"biphone","HH-AY","type",39
"CMU",3,6841,"biphone","JH-AY","type",7
"CMU",3,6841,"biphone","K-AY","type",16
"CMU",3,6841,"biphone","L-AY","type",39
"CMU",3,6841,"biphone","M-AY","type",24
"CMU",3,6841,"biphone","N-AY","type",14
"CMU",3,6841,"biphone","NG-AY","type",0
"CMU",3,6841,"biphone","P-AY","type",12
"CMU",3,6841,"biphone","R-AY","type",44
"CMU",3,6841,"biphone","S-AY","type",30
"CMU",3,6841,"biphone","SH-AY","type",17
"CMU",3,6841,"biphone","T-AY","type",24
"CMU",3,6841,"biphone","TH-AY","type",6
"CMU",3,6841,"biphone","V-AY","type",14
"CMU",3,6841,"biphone","W-AY","type",39
"CMU",3,6841,"biphone","Y-AY","type",0
"CMU",3,6841,"biphone","Z-AY","type",6
"CMU",3,6841,"biphone","ZH-AY","type",0
"CMU",3,6841,"biphone","Q-AY","type",0
"CMU",3,6841,"biphone","AA-EH","type",0
"CMU",3,6841,"biphone","AE-EH","type",0
"CMU",3,6841,"biphone","AH-EH","type",0
"CMU",3,6841,"biphone","AO-EH","type",0
"CMU",3,6841,"biphone","AW-EH","type",0
"CMU",3,6841,"biphone","AY-EH","type",0
"CMU",3,6841,"biphone","EH-EH","type",0
"CMU",3,6841,"biphone","ER-EH","type",1
"CMU",3,6841,"biphone","EY-EH","type",1
"CMU",3,6841,"biphone","IH-EH","type",0
"CMU",3,6841,"biphone","IY-EH","type",1
"CMU",3,6841,"biphone","OW-EH","type",0
"CMU",3,6841,"biphone","OY-EH","type",0
"CMU",3,6841,"biphone","UH-EH","type",0
"CMU",3,6841,"biphone","UW-EH","type",0
"CMU",3,6841,"biphone","AX-EH","type",0
"CMU",3,6841,"biphone","AXR-EH","type",0
"CMU",3,6841,"biphone","IX-EH","type",0
"CMU",3,6841,"biphone","UX-EH","type",0
"CMU",3,6841,"biphone","B-EH","type",33
"CMU",3,6841,"biphone","CH-EH","type",13
"CMU",3,6841,"biphone","D-EH","type",28
"CMU",3,6841,"biphone","DH-EH","type",6
"CMU",3,6841,"biphone","F-EH","type",24
"CMU",3,6841,"biphone","G-EH","type",12
"CMU",3,6841,"biphone","HH-EH","type",32
"CMU",3,6841,"biphone","JH-EH","type",27
"CMU",3,6841,"biphone","K-EH","type",21
"CMU",3,6841,"biphone","L-EH","type",32
"CMU",3,6841,"biphone","M-EH","type",25
"CMU",3,6841,"biphone","N-EH","type",22
"CMU",3,6841,"biphone","NG-EH","type",0
"CMU",3,6841,"biphone","P-EH","type",24
"CMU",3,6841,"biphone","R-EH","type",36
"CMU",3,6841,"biphone","S-EH","type",29
"CMU",3,6841,"biphone","SH-EH","type",22
"CMU",3,6841,"biphone","T-EH","type",20
"CMU",3,6841,"biphone","TH-EH","type",0
"CMU",3,6841,"biphone","V-EH","type",7
"CMU",3,6841,"biphone","W-EH","type",26
"CMU",3,6841,"biphone","Y-EH","type",9
"CMU",3,6841,"biphone","Z-EH","type",13
"CMU",3,6841,"biphone","ZH-EH","type",0
"CMU",3,6841,"biphone","Q-EH","type",0
"CMU",3,6841,"biphone","AA-ER","type",2
"CMU",3,6841,"biphone","AE-ER","type",0
"CMU",3,6841,"biphone","AH-ER","type",0
"CMU",3,6841,"biphone","AO-ER","type",3
"CMU",3,6841,"biphone","AW-ER","type",28
"CMU",3,6841,"biphone","AY-ER","type",41
"CMU",3,6841,"biphone","EH-ER","type",0
"CMU",3,6841,"biphone","ER-ER","type",5
"CMU",3,6841,"biphone","EY-ER","type",31
"CMU",3,6841,"biphone","IH-ER","type",0
"CMU",3,6841,"biphone","IY-ER","type",6
"CMU",3,6841,"biphone","OW-ER","type",10
"CMU",3,6841,"biphone","OY-ER","type",15
"CMU",3,6841,"biphone","UH-ER","type",0
"CMU",3,6841,"biphone","UW-ER","type",12
"CMU",3,6841,"biphone","AX-ER","type",0
"CMU",3,6841,"biphone","AXR-ER","type",0
"CMU",3,6841,"biphone","IX-ER","type",0
"CMU",3,6841,"biphone","UX-ER","type",0
"CMU",3,6841,"biphone","B-ER","type",64
"CMU",3,6841,"biphone","CH-ER","type",7
"CMU",3,6841,"biphone","D-ER","type",19
"CMU",3,6841,"biphone","DH-ER","type",4
"CMU",3,6841,"biphone","F-ER","type",21
"CMU",3,6841,"biphone","G-ER","type",23
"CMU",3,6841,"biphone","HH-ER","type",37
"CMU",3,6841,"biphone","JH-ER","type",10
"CMU",3,6841,"biphone","K-ER","type",48
"CMU",3,6841,"biphone","L-ER","type",39
"CMU",3,6841,"biphone","M-ER","type",37
"CMU",3,6841,"biphone","N-ER","type",16
"CMU",3,6841,"biphone","NG-ER","type",1
"CMU",3,6841,"biphone","P-ER","type",28
"CMU",3,6841,"biphone","R-ER","type",3
"CMU",3,6841,"biphone","S-ER","type",23
"CMU",3,6841,"biphone","SH-ER","type",17
"CMU",3,6841,"biphone","T-ER","type",14
"CMU",3,6841,"biphone","TH-ER","type",11
"CMU",3,6841,"biphone","V-ER","type",15
"CMU",3,6841,"biphone","W-ER","type",22
"CMU",3,6841,"biphone","Y-ER","type",7
"CMU",3,6841,"biphone","Z-ER","type",6
"CMU",3,6841,"biphone","ZH-ER","type",3
"CMU",3,6841,"biphone","Q-ER","type",0
"CMU",3,6841,"biphone","AA-EY","type",0
"CMU",3,6841,"biphone","AE-EY","type",0
"CMU",3,6841,"biphone","AH-EY","type",0
"CMU",3,6841,"biphone","AO-EY","type",0
"CMU",3,6841,"biphone","AW-EY","type",0
"CMU",3,6841,"biphone","AY-EY","type",1
"CMU",3,6841,"biphone","EH-EY","type",0
"CMU",3,6841,"biphone","ER-EY","type",7
"CMU",3,6841,"biphone","EY-EY","type",0
"CMU",3,6841,"biphone","IH-EY","type",0
"CMU",3,6841,"biphone","IY-EY","type",6
"CMU",3,6841,"biphone","OW-EY","type",0
"CMU",3,6841,"biphone","OY-EY","type",0
"CMU",3,6841,"biphone","UH-EY","type",0
"CMU",3,6841,"biphone","UW-EY","type",0
"CMU",3,6841,"biphone","AX-EY","type",0
"CMU",3,6841,"biphone","AXR-EY","type",0
"CMU",3,6841,"biphone","IX-EY","type",0
"CMU",3,6841,"biphone","UX-EY","type",0
"CMU",3,6841,"biphone","B-EY","type",43
"CMU",3,6841,"biphone","CH-EY","type",8
"CMU",3,6841,"biphone","D-EY","type",29
"CMU",3,6841,"biphone","DH-EY","type",2
"CMU",3,6841,"biphone","F-EY","type",25
"CMU",3,6841,"biphone","G-EY","type",23
"CMU",3,6841,"biphone","HH-EY","type",34
"CMU",3,6841,"biphone","JH-EY","type",13
"CMU",3,6841,"biphone","K-EY","type",44
"CMU",3,6841,"biphone","L-EY","type",44
"CMU",3,6841,"biphone","M-EY","type",46
"CMU",3,6841,"biphone","N-EY","type",18
"CMU",3,6841,"biphone","NG-EY","type",0
"CMU",3,6841,"biphone","P-EY","type",27
"CMU",3,6841,"biphone","R-EY","type",61
"CMU",3,6841,"biphone","S-EY","type",27
"CMU",3,6841,"biphone","SH-EY","type",21
"CMU",3,6841,"biphone","T-EY","type",14
"CMU",3,6841,"biphone","TH-EY","type",5
"CMU",3,6841,"biphone","V-EY","type",13
"CMU",3,6841,"biphone","W-EY","type",36
"CMU",3,6841,"biphone","Y-EY","type",3
"CMU",3,6841,"biphone","Z-EY","type",6
"CMU",3,6841,"biphone","ZH-EY","type",1
"CMU",3,6841,"biphone","Q-EY","type",0
"CMU",3,6841,"biphone","AA-IH","type",0
"CMU",3,6841,"biphone","AE-IH","type",0
"CMU",3,6841,"biphone","AH-IH","type",0
"CMU",3,6841,"biphone","AO-IH","type",0
"CMU",3,6841,"biphone","AW-IH","type",0
"CMU",3,6841,"biphone","AY-IH","type",1
"CMU",3,6841,"biphone","EH-IH","type",0
"CMU",3,6841,"biphone","ER-IH","type",1
"CMU",3,6841,"biphone","EY-IH","type",0
"CMU",3,6841,"biphone","IH-IH","type",0
"CMU",3,6841,"biphone","IY-IH","type",0
"CMU",3,6841,"biphone","OW-IH","type",1
"CMU",3,6841,"biphone","OY-IH","type",1
"CMU",3,6841,"biphone","UH-IH","type",0
"CMU",3,6841,"biphone","UW-IH","type",4
"CMU",3,6841,"biphone","AX-IH","type",0
"CMU",3,6841,"biphone","AXR-IH","type",0
"CMU",3,6841,"biphone","IX-IH","type",0
"CMU",3,6841,"biphone","UX-IH","type",0
"CMU",3,6841,"biphone","B-IH","type",30
"CMU",3,6841,"biphone","CH-IH","type",10
"CMU",3,6841,"biphone","D-IH","type",27
"CMU",3,6841,"biphone","DH-IH","type",3
"CMU",3,6841,"biphone","F-IH","type",24
"CMU",3,6841,"biphone","G-IH","type",15
"CMU",3,6841,"biphone","HH-IH","type",17
"CMU",3,6841,"biphone","JH-IH","type",21
"CMU",3,6841,"biphone","K-IH","type",32
"CMU",3,6841,"biphone","L-IH","type",32
"CMU",3,6841,"biphone","M-IH","type",33
"CMU",3,6841,"biphone","N-IH","type",28
"CMU",3,6841,"biphone","NG-IH","type",0
"CMU",3,6841,"biphone","P-IH","type",25
"CMU",3,6841,"biphone","R-IH","type",35
"CMU",3,6841,"biphone","S-IH","type",29
"CMU",3,6841,"biphone","SH-IH","type",20
"CMU",3,6841,"biphone","T-IH","type",22
"CMU",3,6841,"biphone","TH-IH","type",4
"CMU",3,6841,"biphone","V-IH","type",13
"CMU",3,6841,"biphone","W-IH","type",44
"CMU",3,6841,"biphone","Y-IH","type",5
"CMU",3,6841,"biphone","Z-IH","type",14
"CMU",3,6841,"biphone","ZH-IH","type",0
"CMU",3,6841,"biphone","Q-IH","type",0
"CMU",3,6841,"biphone","AA-IY","type",3
"CMU",3,6841,"biphone","AE-IY","type",0
"CMU",3,6841,"biphone","AH-IY","type",0
"CMU",3,6841,"biphone","AO-IY","type",2
"CMU",3,6841,"biphone","AW-IY","type",8
"CMU",3,6841,"biphone","AY-IY","type",1
"CMU",3,6841,"biphone","EH-IY","type",0
"CMU",3,6841,"biphone","ER-IY","type",30
"CMU",3,6841,"biphone","EY-IY","type",2
"CMU",3,6841,"biphone","IH-IY","type",0
"CMU",3,6841,"biphone","IY-IY","type",3
"CMU",3,6841,"biphone","OW-IY","type",12
"CMU",3,6841,"biphone","OY-IY","type",0
"CMU",3,6841,"biphone","UH-IY","type",0
"CMU",3,6841,"biphone","UW-IY","type",36
"CMU",3,6841,"biphone","AX-IY","type",0
"CMU",3,6841,"biphone","AXR-IY","type",0
"CMU",3,6841,"biphone","IX-IY","type",0
"CMU",3,6841,"biphone","UX-IY","type",0
"CMU",3,6841,"biphone","B-IY","type",56
"CMU",3,6841,"biphone","CH-IY","type",13
"CMU",3,6841,"biphone","D-IY","type",61
"CMU",3,6841,"biphone","DH-IY","type",2
"CMU",3,6841,"biphone","F-IY","type",19
"CMU",3,6841,"biphone","G-IY","type",13
"CMU",3,6841,"biphone","HH-IY","type",25
"CMU",3,6841,"biphone","JH-IY","type",27
"CMU",3,6841,"biphone","K-IY","type",60
"CMU",3,6841,"biphone","L-IY","type",96
"CMU",3,6841,"biphone","M-IY","type",41
"CMU",3,6841,"biphone","N-IY","type",58
"CMU",3,6841,"biphone","NG-IY","type",0
"CMU",3,6841,"biphone","P-IY","type",42
"CMU",3,6841,"biphone","R-IY","type",87
"CMU",3,6841,"biphone","S-IY","type",66
"CMU",3,6841,"biphone","SH-IY","type",32
"CMU",3,6841,"biphone","T-IY","type",39
"CMU",3,6841,"biphone","TH-IY","type",18
"CMU",3,6841,"biphone","V-IY","type",30
"CMU",3,6841,"biphone","W-IY","type",37
"CMU",3,6841,"biphone","Y-IY","type",3
"CMU",3,6841,"biphone","Z-IY","type",24
"CMU",3,6841,"biphone","ZH-IY","type",1
"CMU",3,6841,"biphone","Q-IY","type",0
"CMU",3,6841,"biphone","AA-OW","type",1
"CMU",3,6841,"biphone","AE-OW","type",0
"CMU",3,6841,"biphone","AH-OW","type",0
"CMU",3,6841,"biphone","AO-OW","type",0
"CMU",3,6841,"biphone","AW-OW","type",0
"CMU",3,6841,"biphone","AY-OW","type",6
"CMU",3,6841,"biphone","EH-OW","type",0
"CMU",3,6841,"biphone","ER-OW","type",17
"CMU",3,6841,"biphone","EY-OW","type",13
"CMU",3,6841,"biphone","IH-OW","type",0
"CMU",3,6841,"biphone","IY-OW","type",19
"CMU",3,6841,"biphone","OW-OW","type",1
"CMU",3,6841,"biphone","OY-OW","type",2
"CMU",3,6841,"biphone","UH-OW","type",0
"CMU",3,6841,"biphone","UW-OW","type",2
"CMU",3,6841,"biphone","AX-OW","type",0
"CMU",3,6841,"biphone","AXR-OW","type",0
"CMU",3,6841,"biphone","IX-OW","type",0
"CMU",3,6841,"biphone","UX-OW","type",0
"CMU",3,6841,"biphone","B-OW","type",50
"CMU",3,6841,"biphone","CH-OW","type",4
"CMU",3,6841,"biphone","D-OW","type",27
"CMU",3,6841,"biphone","DH-OW","type",1
"CMU",3,6841,"biphone","F-OW","type",9
"CMU",3,6841,"biphone","G-OW","type",27
"CMU",3,6841,"biphone","HH-OW","type",32
"CMU",3,6841,"biphone","JH-OW","type",10
"CMU",3,6841,"biphone","K-OW","type",47
"CMU",3,6841,"biphone","L-OW","type",44
"CMU",3,6841,"biphone","M-OW","type",26
"CMU",3,6841,"biphone","N-OW","type",40
"CMU",3,6841,"biphone","NG-OW","type",0
"CMU",3,6841,"biphone","P-OW","type",15
"CMU",3,6841,"biphone","R-OW","type",83
"CMU",3,6841,"biphone","S-OW","type",24
"CMU",3,6841,"biphone","SH-OW","type",25
"CMU",3,6841,"biphone","T-OW","type",24
"CMU",3,6841,"biphone","TH-OW","type",7
"CMU",3,6841,"biphone","V-OW","type",7
"CMU",3,6841,"biphone","W-OW","type",13
"CMU",3,6841,"biphone","Y-OW","type",6
"CMU",3,6841,"biphone","Z-OW","type",5
"CMU",3,6841,"biphone","ZH-OW","type",0
"CMU",3,6841,"biphone","Q-OW","type",0
"CMU",3,6841,"biphone","AA-OY","type",0
"CMU",3,6841,"biphone","AE-OY","type",0
"CMU",3,6841,"biphone","AH-OY","type",0
"CMU",3,6841,"biphone","AO-OY","type",0
"CMU",3,6841,"biphone","AW-OY","type",0
"CMU",3,6841,"biphone","AY-OY","type",0
"CMU",3,6841,"biphone","EH-OY","type",0
"CMU",3,6841,"biphone","ER-OY","type",1
"CMU",3,6841,"biphone","EY-OY","type",0
"CMU",3,6841,"biphone","IH-OY","type",0
"CMU",3,6841,"biphone","IY-OY","type",0
"CMU",3,6841,"biphone","OW-OY","type",0
"CMU",3,6841,"biphone","OY-OY","type",0
"CMU",3,6841,"biphone","UH-OY","type",0
"CMU",3,6841,"biphone","UW-OY","type",0
"CMU",3,6841,"biphone","AX-OY","type",0
"CMU",3,6841,"biphone","AXR-OY","type",0
"CMU",3,6841,"biphone","IX-OY","type",0
"CMU",3,6841,"biphone","UX-OY","type",0
"CMU",3,6841,"biphone","B-OY","type",19
"CMU",3,6841,"biphone","CH-OY","type",2
"CMU",3,6841,"biphone","D-OY","type",6
"CMU",3,6841,"biphone","DH-OY","type",0
"CMU",3,6841,"biphone","F-OY","type",4
"CMU",3,6841,"biphone","G-OY","type",4
"CMU",3,6841,"biphone","HH-OY","type",6
"CMU",3,6841,"biphone","JH-OY","type",5
"CMU",3,6841,"biphone","K-OY","type",10
"CMU",3,6841,"biphone","L-OY","type",14
"CMU",3,6841,"biphone","M-OY","type",9
"CMU",3,6841,"biphone","N-OY","type",7
"CMU",3,6841,"biphone","NG-OY","type",0
"CMU",3,6841,"biphone","P-OY","type",2
"CMU",3,6841,"biphone","R-OY","type",15
"CMU",3,6841,"biphone","S-OY","type",4
"CMU",3,6841,"biphone","SH-OY","type",1
"CMU",3,6841,"biphone","T-OY","type",9
"CMU",3,6841,"biphone","TH-OY","type",0
"CMU",3,6841,"biphone","V-OY","type",6
"CMU",3,6841,"biphone","W-OY","type",0
"CMU",3,6841,"biphone","Y-OY","type",0
"CMU",3,6841,"biphone","Z-OY","type",0
"CMU",3,6841,"biphone","ZH-OY","type",0
"CMU",3,6841,"biphone","Q-OY","type",0
"CMU",3,6841,"biphone","AA-UH","type",0
"CMU",3,6841,"biphone","AE-UH","type",0
"CMU",3,6841,"biphone","AH-UH","type",0
"CMU",3,6841,"biphone","AO-UH","type",0
"CMU",3,6841,"biphone","AW-UH","type",0
"CMU",3,6841,"biphone","AY-UH","type",0
"CMU",3,6841,"biphone","EH-UH","type",0
"CMU",3,6841,"biphone","ER-UH","type",0
"CMU",3,6841,"biphone","EY-UH","type",0
"CMU",3,6841,"biphone","IH-UH","type",0
"CMU",3,6841,"biphone","IY-UH","type",0
"CMU",3,6841,"biphone","OW-UH","type",0
"CMU",3,6841,"biphone","OY-UH","type",0
"CMU",3,6841,"biphone","UH-UH","type",0
"CMU",3,6841,"biphone","UW-UH","type",0
"CMU",3,6841,"biphone","AX-UH","type",0
"CMU",3,6841,"biphone","AXR-UH","type",0
"CMU",3,6841,"biphone","IX-UH","type",0
"CMU",3,6841,"biphone","UX-UH","type",0
"CMU",3,6841,"biphone","B-UH","type",6
"CMU",3,6841,"biphone","CH-UH","type",1
"CMU",3,6841,"biphone","D-UH","type",1
"CMU",3,6841,"biphone","DH-UH","type",0
"CMU",3,6841,"biphone","F-UH","type",5
"CMU",3,6841,"biphone","G-UH","type",3
"CMU",3,6841,"biphone","HH-UH","type",3
"CMU",3,6841,"biphone","JH-UH","type",2
"CMU",3,6841,"biphone","K-UH","type",6
"CMU",3,6841,"biphone","L-UH","type",4
"CMU",3,6841,"biphone","M-UH","type",4
"CMU",3,6841,"biphone","N-UH","type",2
"CMU",3,6841,"biphone","NG-UH","type",0
"CMU",3,6841,"biphone","P-UH","type",5
"CMU",3,6841,"biphone","R-UH","type",5
"CMU",3,6841,"biphone","S-UH","type",4
"CMU",3,6841,"biphone","SH-UH","type",10
"CMU",3,6841,"biphone","T-UH","type",5
"CMU",3,6841,"biphone","TH-UH","type",0
"CMU",3,6841,"biphone","V-UH","type",0
"CMU",3,6841,"biphone","W-UH","type",3
"CMU",3,6841,"biphone","Y-UH","type",4
"CMU",3,6841,"biphone","Z-UH","type",1
"CMU",3,6841,"biphone","ZH-UH","type",0
"CMU",3,6841,"biphone","Q-UH","type",0
"CMU",3,6841,"biphone","AA-UW","type",2
"CMU",3,6841,"biphone","AE-UW","type",1
"CMU",3,6841,"biphone","AH-UW","type",0
"CMU",3,6841,"biphone","AO-UW","type",0
"CMU",3,6841,"biphone","AW-UW","type",1
"CMU",3,6841,"biphone","AY-UW","type",1
"CMU",3,6841,"biphone","EH-UW","type",0
